order_id,customer_id,sku_id,data_pedido,canal,categoria,produto,quantidade,preco_unitario,receita_bruta,desconto_reais,receita_liquida,custo_produto,custo_frete,metodo_pagamento,status_pagamento,margem_contribuicao,tempo_entrega_real,devolvido,motivo_devolucao,desconto_pct,tem_desconto,desconto_acima_25,faixa_desconto,frete_gratis,mk_elegivel_nao_subsidiado,faixa_ticket,cmv_pct,frete_pct,desconto_sobre_bruta_pct,margem_pct,margem_negativa,ano,mes,ano_mes,margem_realizada,receita_realizada,idx_sazonal
ORD-017217,CLI-11830,SKU-02402,2023-05-26 23:19:31,Google Ads,Beleza,Óleo Corporal Sport Preto,4.0,431.85,1727.4,422.97,1304.43,855.65,0.0,Cartão de Crédito,Aprovado,448.78,2.0,False,Não se aplica,24.48593261549149,True,False,20-25%,True,False,>1000,65.59570080418267,0.0,24.48593261549149,34.40429919581733,False,2023,5,2023-05,448.78,1304.43,162.8
ORD-073090,CLI-14211,SKU-01007,2023-05-26 23:33:01,Marketplace,Lifestyle,Vela Aromática Moderno Verde,4.0,253.01,1012.04,0.0,1012.04,366.48,5.55,Cartão de Crédito,Aprovado,640.01,6.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,36.212007430536346,0.5483972965495435,0.0,63.239595272914116,False,2023,5,2023-05,640.01,1012.04,162.8
ORD-048677,CLI-11830,SKU-01486,2023-05-26 23:34:06,Orgânico,Moda,Camisa Social Urban Rosa,6.0,340.69,2044.14,0.0,2044.14,827.2,0.0,Cartão de Crédito,Aprovado,1216.94,8.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,40.46689561380336,0.0,0.0,59.53310438619665,False,2023,5,2023-05,1216.94,2044.14,162.8
ORD-009070,CLI-01729,SKU-03346,2023-05-26 23:36:04,Instagram Ads,Moda,Top Delicado Preto,2.0,226.42,452.84,164.65,288.19,169.26,0.0,PIX,Aprovado,118.93,2.0,False,Não se aplica,36.35942054588818,True,True,>30%,True,False,250-300,58.73208647073112,0.0,36.35942054588818,41.26791352926889,False,2023,5,2023-05,118.93,288.19,162.8
ORD-027153,CLI-11830,SKU-02080,2023-05-27 00:00:41,Instagram Ads,Lifestyle,Planta Artificial Slim Bege,3.0,125.71,377.13,0.0,377.13,142.0,0.0,PIX,Aprovado,235.13,1.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,37.65279876965503,0.0,0.0,62.34720123034497,False,2023,5,2023-05,235.13,377.13,162.8
ORD-042505,CLI-11830,SKU-01277,2023-05-27 00:07:39,Instagram Ads,Beleza,Batom Básico Nude,6.0,150.07,900.42,358.17,542.25,422.73,0.0,PIX,Aprovado,119.52,3.0,False,Não se aplica,39.77810355167588,True,True,>30%,True,False,500-1000,77.9585062240664,0.0,39.77810355167588,22.04149377593361,False,2023,5,2023-05,119.52,542.25,162.8
ORD-069187,CLI-11830,SKU-01708,2023-05-27 00:18:33,Orgânico,Moda,Vestido Delicado Branco,6.0,194.98,1169.88,403.96,765.92,366.98,0.0,Cartão de Crédito,Aprovado,398.94,4.0,False,Não se aplica,34.5300372687797,True,True,>30%,True,False,500-1000,47.91362022143305,0.0,34.5300372687797,52.08637977856695,False,2023,5,2023-05,398.94,765.92,162.8
ORD-013614,CLI-04896,SKU-00170,2023-05-27 00:20:12,Google Ads,Lifestyle,Planta Artificial Artesanal Nude,6.0,274.14,1644.84,0.0,1644.84,626.57,0.0,Cartão de Crédito,Aprovado,1018.27,1.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,38.09306680285013,0.0,0.0,61.90693319714987,False,2023,5,2023-05,1018.27,1644.84,162.8
ORD-078817,CLI-09483,SKU-03951,2023-05-27 01:01:55,Marketplace,Lifestyle,Almofada Básico Vermelho,4.0,226.39,905.56,0.0,905.56,367.38,9.7,Cartão de Crédito,Aprovado,528.48,10.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,40.56937143866779,1.0711603869428863,0.0,58.35946817438933,False,2023,5,2023-05,528.48,905.56,162.8
ORD-038281,CLI-11830,SKU-02029,2023-05-27 01:23:44,TikTok Ads,Moda,Top Urban Dourado,2.0,255.85,511.7,0.0,511.7,192.61,0.0,Cartão de Crédito,Aprovado,319.09,7.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,37.64119601328904,0.0,0.0,62.35880398671097,False,2023,5,2023-05,319.09,511.7,162.8
ORD-060813,CLI-07163,SKU-00910,2023-05-27 01:24:19,Email Marketing,Beleza,Blush Edição Limitada Prata,3.0,128.58,385.74,0.0,385.74,177.64,0.0,PIX,Aprovado,208.1,2.0,True,Atraso na entrega,0.0,False,False,0%,True,False,300-500,46.05174469850158,0.0,0.0,53.94825530149841,False,2023,5,2023-05,-177.64,0.0,162.8
ORD-049321,CLI-11830,SKU-04977,2023-05-27 01:45:31,Instagram Ads,Moda,Moletom Exclusivo Preto,6.0,435.63,2613.78,0.0,2613.78,1114.17,0.0,Cartão de Crédito,Aprovado,1499.61,4.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,42.62677042444276,0.0,0.0,57.373229575557225,False,2023,5,2023-05,1499.61,2613.78,162.8
ORD-001292,CLI-12360,SKU-01374,2023-05-27 01:48:00,Marketplace,Acessórios,Óculos de Sol Artesanal Rosa,2.0,164.58,329.16,0.0,329.16,134.14,53.2,Cartão de Crédito,Aprovado,141.82,14.0,False,Não se aplica,0.0,False,False,0%,False,True,300-500,40.75221776643577,16.16235265524365,0.0,43.085429578320564,False,2023,5,2023-05,141.82,329.16,162.8
ORD-039475,CLI-14211,SKU-03080,2023-05-27 02:21:15,Orgânico,Beleza,Perfume Clássico Prata,3.0,211.99,635.97,244.19,391.78,210.19,0.0,Cartão de Crédito,Aprovado,181.59,11.0,False,Não se aplica,38.396465242071166,True,True,>30%,True,False,300-500,53.65000765735872,0.0,38.396465242071166,46.349992342641286,False,2023,5,2023-05,181.59,391.78,162.8
ORD-065259,CLI-02924,SKU-00213,2023-05-27 02:40:07,Orgânico,Acessórios,Bolsa de Couro Delicado Azul,4.0,493.67,1974.68,0.0,1974.68,875.38,0.0,Boleto,Aprovado,1099.3,13.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,44.330220592703625,0.0,0.0,55.669779407296375,False,2023,5,2023-05,1099.3,1974.68,162.8
ORD-043544,CLI-11830,SKU-01212,2023-05-27 02:59:09,TikTok Ads,Acessórios,Colar Exclusivo Bege,6.0,146.91,881.46,0.0,881.46,306.76,0.0,Cartão de Crédito,Aprovado,574.7,10.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,34.80135230186281,0.0,0.0,65.19864769813718,False,2023,5,2023-05,574.7,881.46,162.8
ORD-011356,CLI-11830,SKU-00129,2023-05-27 04:04:23,Google Ads,Lifestyle,Porta-Retrato Básico Nude,6.0,120.35,722.1,0.0,722.1,269.16,0.0,Cartão de Crédito,Aprovado,452.94,1.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,37.274615704196094,0.0,0.0,62.7253842958039,False,2023,5,2023-05,452.94,722.1,162.8
ORD-004185,CLI-07163,SKU-00524,2023-05-27 05:03:43,Marketplace,Lifestyle,Espelho de Mesa Urban Bege,3.0,234.53,703.59,73.3,630.29,275.47,25.83,Cartão de Crédito,Aprovado,328.99,14.0,False,Não se aplica,10.417999118804985,True,False,10-20%,False,True,500-1000,43.70527852258485,4.098113566770851,10.417999118804985,52.19660791064431,False,2023,5,2023-05,328.99,630.29,162.8
ORD-075941,CLI-14738,SKU-02944,2023-05-27 05:28:41,Google Ads,Moda,Moletom Luxo Bege,2.0,530.71,1061.42,0.0,1061.42,403.68,0.0,Cartão de Crédito,Aprovado,657.74,10.0,True,Atraso na entrega,0.0,False,False,0%,True,False,>1000,38.03207024552015,0.0,0.0,61.96792975447985,False,2023,5,2023-05,-403.68,0.0,162.8
ORD-048053,CLI-11830,SKU-04714,2023-05-27 05:32:22,Instagram Ads,Moda,Blusa de Tricô Premium Vermelho,4.0,272.74,1090.96,0.0,1090.96,409.74,0.0,Cartão de Crédito,Aprovado,681.22,2.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,37.55774730512576,0.0,0.0,62.44225269487424,False,2023,5,2023-05,681.22,1090.96,162.8
ORD-071866,CLI-01729,SKU-01247,2023-05-27 06:05:27,Instagram Ads,Beleza,Kit Skincare Edição Limitada Nude,1.0,257.54,257.54,0.0,257.54,115.11,0.0,PIX,Aprovado,142.43,3.0,False,Não se aplica,0.0,False,False,0%,True,False,250-300,44.69596955812689,0.0,0.0,55.30403044187311,False,2023,5,2023-05,142.43,257.54,162.8
ORD-011467,CLI-01729,SKU-01161,2023-05-27 06:32:53,Marketplace,Beleza,Sombra Oversize Nude,1.0,181.9,181.9,0.0,181.9,61.11,48.73,Cartão de Crédito,Aprovado,72.06,15.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,33.595382078064866,26.789444749862557,0.0,39.615173172072566,False,2023,5,2023-05,72.06,181.9,162.8
ORD-042276,CLI-01729,SKU-04930,2023-05-27 06:40:06,Orgânico,Moda,Shorts Artesanal Preto,4.0,279.47,1117.88,0.0,1117.88,517.63,0.0,Cartão de Crédito,Aprovado,600.25,6.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,46.304612301857084,0.0,0.0,53.6953876981429,False,2023,5,2023-05,600.25,1117.88,162.8
ORD-071748,CLI-07163,SKU-03446,2023-05-27 07:01:50,Marketplace,Acessórios,Colar Slim Bege,6.0,157.74,946.44,331.28,615.16,350.59,33.26,PIX,Aprovado,231.31,17.0,True,Produto com defeito,35.00274713663835,True,True,>30%,False,True,500-1000,56.99167696209116,5.4067234540607325,35.00274713663835,37.601599583848106,False,2023,5,2023-05,-383.84999999999997,0.0,162.8
ORD-066094,CLI-06014,SKU-00144,2023-05-27 07:21:24,Google Ads,Moda,Camisa Social Delicado Verde,6.0,126.47,758.82,0.0,758.82,373.11,0.0,Cartão de Crédito,Aprovado,385.71,14.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,49.16976358029572,0.0,0.0,50.83023641970426,False,2023,5,2023-05,385.71,758.82,162.8
ORD-004498,CLI-11830,SKU-03980,2023-05-27 07:32:48,Marketplace,Moda,Top Moderno Preto,4.0,178.24,712.96,0.0,712.96,273.06,59.18,Cartão de Crédito,Aprovado,380.72,13.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,38.29948384201077,8.300605924596049,0.0,53.39991023339318,False,2023,5,2023-05,380.72,712.96,162.8
ORD-037608,CLI-14211,SKU-01456,2023-05-27 07:34:43,Email Marketing,Beleza,Protetor Solar Sustentável Prata,3.0,126.2,378.6,73.93,304.67,150.3,0.0,PIX,Aprovado,154.37,14.0,True,Atraso na entrega,19.52720549392499,True,False,10-20%,True,False,300-500,49.332064200610496,0.0,19.52720549392499,50.66793579938951,False,2023,5,2023-05,-150.3,0.0,162.8
ORD-005532,CLI-14211,SKU-03085,2023-05-27 07:39:56,Influenciador,Lifestyle,Planta Artificial Premium Verde,1.0,314.62,314.62,0.0,314.62,106.79,0.0,Cartão de Crédito,Aprovado,207.83,8.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,33.94253385035916,0.0,0.0,66.05746614964085,False,2023,5,2023-05,207.83,314.62,162.8
ORD-053336,CLI-03910,SKU-01003,2023-05-27 08:01:32,Instagram Ads,Moda,Camisa Social Clássico Azul,5.0,211.53,1057.65,188.75,868.9,381.58,0.0,Cartão de Crédito,Aprovado,487.32,7.0,False,Não se aplica,17.846168392190233,True,False,10-20%,True,False,500-1000,43.91529520082864,0.0,17.846168392190233,56.08470479917137,False,2023,5,2023-05,487.32,868.9,162.8
ORD-053941,CLI-01729,SKU-00100,2023-05-27 08:08:34,Google Ads,Moda,Saia Artesanal Prata,5.0,220.64,1103.2,184.32,918.88,408.04,0.0,Boleto,Aprovado,510.84,4.0,False,Não se aplica,16.70775924583031,True,False,10-20%,True,False,500-1000,44.40623367577921,0.0,16.70775924583031,55.59376632422078,False,2023,5,2023-05,510.84,918.88,162.8
ORD-056277,CLI-01729,SKU-01029,2023-05-27 08:34:24,Marketplace,Moda,Shorts Sustentável Prata,4.0,57.52,230.08,16.27,213.81,72.46,15.35,PIX,Aprovado,126.0,7.0,False,Não se aplica,7.071453407510431,True,False,0-10%,False,False,200-250,33.889902249660906,7.179271315654086,7.071453407510431,58.930826434685,False,2023,5,2023-05,126.0,213.81,162.8
ORD-079560,CLI-11830,SKU-00752,2023-05-27 08:57:35,Orgânico,Lifestyle,Vela Aromática Moderno Dourado,5.0,157.04,785.2,0.0,785.2,317.02,0.0,Cartão de Crédito,Aprovado,468.18,5.0,True,Produto com defeito,0.0,False,False,0%,True,False,500-1000,40.3744268976057,0.0,0.0,59.62557310239429,False,2023,5,2023-05,-317.02,0.0,162.8
ORD-030416,CLI-11830,SKU-00729,2023-05-27 09:23:31,Marketplace,Moda,Saia Artesanal Verde,6.0,151.43,908.58,0.0,908.58,343.57,59.74,PIX,Aprovado,505.27,15.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,37.81395144070967,6.575095203504369,0.0,55.61095335578595,False,2023,5,2023-05,505.27,908.58,162.8
ORD-054788,CLI-11830,SKU-04914,2023-05-27 09:53:03,Instagram Ads,Moda,Camiseta Luxo Prata,6.0,204.98,1229.88,0.0,1229.88,595.07,0.0,PIX,Aprovado,634.81,9.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,48.384395225550456,0.0,0.0,51.61560477444953,False,2023,5,2023-05,634.81,1229.88,162.8
ORD-020560,CLI-01729,SKU-02556,2023-05-27 10:23:18,Orgânico,Moda,Camiseta Oversize Prata,4.0,277.45,1109.8,0.0,1109.8,399.61,0.0,PIX,Aprovado,710.19,11.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,36.007388718688055,0.0,0.0,63.99261128131195,False,2023,5,2023-05,710.19,1109.8,162.8
ORD-052612,CLI-11830,SKU-00820,2023-05-27 10:33:10,Orgânico,Acessórios,Lenço Luxo Rosa,2.0,98.81,197.62,76.44,121.18,70.65,39.56,PIX,Aprovado,10.97,11.0,False,Não se aplica,38.68029551664811,True,True,>30%,False,False,100-200,58.301699950486885,32.64565109754085,38.68029551664811,9.052648951972273,False,2023,5,2023-05,10.97,121.18,162.8
ORD-013582,CLI-11830,SKU-00153,2023-05-27 10:43:38,Google Ads,Beleza,Óleo Corporal Premium Nude,3.0,158.05,474.15,128.01,346.14,228.46,0.0,PIX,Aprovado,117.68,3.0,False,Não se aplica,26.99778551091427,True,True,25-30%,True,False,300-500,66.0021956433813,0.0,26.99778551091427,33.99780435661871,False,2023,5,2023-05,117.68,346.14,162.8
ORD-011052,CLI-12742,SKU-01536,2023-05-27 10:57:36,Influenciador,Lifestyle,Garrafa Térmica Slim Branco,2.0,251.13,502.26,0.0,502.26,222.67,0.0,Cartão de Crédito,Aprovado,279.59,7.0,True,Atraso na entrega,0.0,False,False,0%,True,False,500-1000,44.3336120734281,0.0,0.0,55.66638792657189,False,2023,5,2023-05,-222.67,0.0,162.8
ORD-004467,CLI-11830,SKU-03112,2023-05-27 11:15:29,Google Ads,Beleza,Esfoliante Moderno Vermelho,4.0,206.39,825.56,0.0,825.56,304.93,0.0,PIX,Aprovado,520.63,6.0,True,Arrependimento,0.0,False,False,0%,True,False,500-1000,36.93614031687582,0.0,0.0,63.06385968312419,False,2023,5,2023-05,-304.93,0.0,162.8
ORD-050335,CLI-02924,SKU-03256,2023-05-27 11:15:32,TikTok Ads,Acessórios,Pulseira Sport Prata,1.0,233.05,233.05,75.18,157.87,102.24,33.07,Cartão de Crédito,Aprovado,22.56,1.0,True,Produto com defeito,32.259171851534006,True,True,>30%,False,False,100-200,64.7621460695509,20.947615126369797,32.259171851534006,14.290238804079305,False,2023,5,2023-05,-135.31,0.0,162.8
ORD-041704,CLI-01729,SKU-03502,2023-05-27 12:38:10,TikTok Ads,Beleza,Kit Skincare Exclusivo Prata,2.0,259.99,519.98,0.0,519.98,215.75,0.0,Cartão de Crédito,Aprovado,304.23,12.0,True,Tamanho errado,0.0,False,False,0%,True,False,500-1000,41.491980460786955,0.0,0.0,58.50801953921305,False,2023,5,2023-05,-215.75,0.0,162.8
ORD-021071,CLI-08777,SKU-02202,2023-05-27 12:49:27,Marketplace,Beleza,Kit Skincare Oversize Rosa,3.0,226.34,679.02,171.22,507.8,315.9,52.53,PIX,Aprovado,139.37,16.0,True,Produto com defeito,25.21575211333981,True,True,25-30%,False,True,500-1000,62.20953131153997,10.344623867664435,25.21575211333981,27.44584482079559,False,2023,5,2023-05,-368.42999999999995,0.0,162.8
ORD-039001,CLI-14211,SKU-00702,2023-05-27 13:00:41,Influenciador,Beleza,Perfume Premium Prata,2.0,261.76,523.52,107.9,415.62,196.87,0.0,Cartão de Crédito,Aprovado,218.75,10.0,False,Não se aplica,20.610482885085577,True,False,20-25%,True,False,300-500,47.36778788316251,0.0,20.610482885085577,52.63221211683749,False,2023,5,2023-05,218.75,415.62,162.8
ORD-078248,CLI-04627,SKU-04300,2023-05-27 13:01:37,Email Marketing,Beleza,Perfume Sustentável Azul,4.0,110.92,443.68,0.0,443.68,168.88,0.0,Cartão de Crédito,Aprovado,274.8,12.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,38.06346916696718,0.0,0.0,61.93653083303282,False,2023,5,2023-05,274.8,443.68,162.8
ORD-026106,CLI-12360,SKU-02375,2023-05-27 13:08:54,Marketplace,Beleza,Sombra Luxo Rosa,3.0,49.46,148.38,15.93,132.45,55.11,7.57,Cartão de Crédito,Aprovado,69.77,7.0,False,Não se aplica,10.73594824100283,True,False,10-20%,False,False,100-200,41.60815402038505,5.715364288410721,10.73594824100283,52.67648169120422,False,2023,5,2023-05,69.77,132.45,162.8
ORD-064127,CLI-02474,SKU-02908,2023-05-27 13:27:43,Marketplace,Moda,Saia Edição Limitada Rosa,2.0,167.13,334.26,115.97,218.29,132.43,59.97,Cartão de Crédito,Aprovado,25.89,13.0,False,Não se aplica,34.69454915335368,True,True,>30%,False,False,200-250,60.66700261120528,27.47262815520638,34.69454915335368,11.860369233588347,False,2023,5,2023-05,25.89,218.29,162.8
ORD-079347,CLI-10206,SKU-04707,2023-05-27 13:49:08,Orgânico,Beleza,Máscara de Cílios Sport Prata,3.0,330.17,990.51,71.12,919.39,444.33,0.0,Cartão de Crédito,Aprovado,475.06,9.0,False,Não se aplica,7.180139524083554,True,False,0-10%,True,False,500-1000,48.328783214957745,0.0,7.180139524083554,51.67121678504226,False,2023,5,2023-05,475.06,919.39,162.8
ORD-050950,CLI-11830,SKU-02053,2023-05-27 13:56:37,Influenciador,Moda,Calça Jeans Slim Rosa,3.0,240.6,721.8,0.0,721.8,278.66,0.0,PIX,Aprovado,443.14,2.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,38.606262122471605,0.0,0.0,61.393737877528395,False,2023,5,2023-05,443.14,721.8,162.8
ORD-001985,CLI-02474,SKU-04603,2023-05-27 14:00:47,Orgânico,Moda,Regata Oversize Azul,5.0,247.62,1238.1,0.0,1238.1,390.17,0.0,PIX,Aprovado,847.93,5.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,31.513609563040145,0.0,0.0,68.48639043695985,False,2023,5,2023-05,847.93,1238.1,162.8
ORD-077305,CLI-11830,SKU-01978,2023-05-27 14:19:04,Google Ads,Moda,Moletom Premium Vermelho,4.0,198.97,795.88,0.0,795.88,297.0,0.0,Cartão de Crédito,Aprovado,498.88,11.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,37.31718349499925,0.0,0.0,62.68281650500075,False,2023,5,2023-05,498.88,795.88,162.8
ORD-045956,CLI-11830,SKU-03170,2023-05-27 14:34:05,Marketplace,Beleza,Óleo Corporal Sustentável Verde,6.0,277.04,1662.24,0.0,1662.24,589.08,33.33,Cartão de Crédito,Aprovado,1039.83,18.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,35.43892578688998,2.005125613629801,0.0,62.55594859948022,False,2023,5,2023-05,1039.83,1662.24,162.8
ORD-020786,CLI-08001,SKU-04624,2023-05-27 14:48:17,Marketplace,Beleza,Protetor Solar Edição Limitada Bege,3.0,254.63,763.89,177.97,585.92,281.97,17.2,Cartão de Crédito,Aprovado,286.75,16.0,False,Não se aplica,23.297857021298878,True,False,20-25%,False,True,500-1000,48.12431731294375,2.935554341889678,23.297857021298878,48.94012834516658,False,2023,5,2023-05,286.75,585.92,162.8
ORD-037905,CLI-11830,SKU-03281,2023-05-27 14:52:43,Instagram Ads,Moda,Legging Luxo Azul,1.0,171.75,171.75,0.0,171.75,77.29,38.82,Boleto,Aprovado,55.64,10.0,True,Tamanho errado,0.0,False,False,0%,False,False,100-200,45.001455604075694,22.602620087336245,0.0,32.395924308588064,False,2023,5,2023-05,-116.11000000000001,0.0,162.8
ORD-054103,CLI-11830,SKU-02412,2023-05-27 14:59:31,TikTok Ads,Beleza,Blush Slim Preto,5.0,237.98,1189.9,0.0,1189.9,536.41,0.0,PIX,Aprovado,653.49,11.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,45.080258845281115,0.0,0.0,54.919741154718885,False,2023,5,2023-05,653.49,1189.9,162.8
ORD-051494,CLI-11830,SKU-03003,2023-05-27 15:05:21,Marketplace,Beleza,Condicionador Sport Azul,4.0,298.35,1193.4,0.0,1193.4,507.53,42.94,Cartão de Crédito,Aprovado,642.93,5.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,42.52807105748282,3.5981230098877153,0.0,53.87380593262945,False,2023,5,2023-05,642.93,1193.4,162.8
ORD-018754,CLI-14211,SKU-01277,2023-05-27 15:08:40,Instagram Ads,Beleza,Batom Básico Nude,5.0,136.36,681.8,151.37,530.43,250.27,0.0,PIX,Aprovado,280.16,8.0,False,Não se aplica,22.201525374009975,True,False,20-25%,True,False,500-1000,47.18247459608243,0.0,22.201525374009975,52.817525403917585,False,2023,5,2023-05,280.16,530.43,162.8
ORD-066254,CLI-11830,SKU-03658,2023-05-27 15:23:03,Marketplace,Moda,Top Moderno Rosa,4.0,140.73,562.92,108.17,454.75,190.08,50.86,Vale-Troca,Aprovado,213.81,8.0,False,Não se aplica,19.21587436935977,True,False,10-20%,False,True,300-500,41.79879054425509,11.184167124793841,19.21587436935977,47.01704233095107,False,2023,5,2023-05,213.81,454.75,162.8
ORD-034738,CLI-11830,SKU-03953,2023-05-27 15:31:15,Google Ads,Moda,Calça Jeans Sustentável Branco,2.0,188.5,377.0,95.4,281.6,148.45,0.0,Cartão de Crédito,Aprovado,133.15,5.0,False,Não se aplica,25.30503978779841,True,True,25-30%,True,False,250-300,52.71661931818181,0.0,25.30503978779841,47.28338068181818,False,2023,5,2023-05,133.15,281.6,162.8
ORD-067918,CLI-13668,SKU-00965,2023-05-27 15:38:39,Instagram Ads,Beleza,Base Líquida Artesanal Bege,1.0,280.54,280.54,0.0,280.54,131.07,0.0,Cartão de Crédito,Aprovado,149.47,13.0,False,Não se aplica,0.0,False,False,0%,True,False,250-300,46.72061025165751,0.0,0.0,53.279389748342474,False,2023,5,2023-05,149.47,280.54,162.8
ORD-023437,CLI-07163,SKU-02998,2023-05-27 16:00:14,Marketplace,Lifestyle,Kit Chá Sport Preto,3.0,155.48,466.44,0.0,466.44,171.51,36.04,Cartão de Crédito,Aprovado,258.89,9.0,True,Tamanho errado,0.0,False,False,0%,False,True,300-500,36.77000257267816,7.726610067747192,0.0,55.50338735957465,False,2023,5,2023-05,-207.54999999999998,0.0,162.8
ORD-059726,CLI-01729,SKU-02229,2023-05-27 17:31:20,Orgânico,Lifestyle,Garrafa Térmica Urban Nude,1.0,98.99,98.99,0.0,98.99,37.63,44.12,Vale-Troca,Aprovado,17.24,10.0,False,Não se aplica,0.0,False,False,0%,False,False,<100,38.013940802101224,44.57015860187898,0.0,17.4159005960198,False,2023,5,2023-05,17.24,98.99,162.8
ORD-063483,CLI-13668,SKU-04643,2023-05-27 17:55:03,Email Marketing,Beleza,Kit Skincare Slim Nude,1.0,155.94,155.94,0.0,155.94,46.79,48.38,Cartão de Crédito,Aprovado,60.77,4.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,30.005130178273692,31.024753110170582,0.0,38.97011671155573,False,2023,5,2023-05,60.77,155.94,162.8
ORD-061074,CLI-11830,SKU-03893,2023-05-27 18:07:02,Google Ads,Beleza,Sérum Facial Slim Nude,3.0,190.91,572.73,0.0,572.73,198.6,0.0,PIX,Aprovado,374.13,8.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,34.676025352260226,0.0,0.0,65.32397464773977,False,2023,5,2023-05,374.13,572.73,162.8
ORD-058469,CLI-02474,SKU-04749,2023-05-27 18:35:42,Orgânico,Lifestyle,Luminária Exclusivo Branco,2.0,510.27,1020.54,399.77,620.77,366.56,0.0,Cartão de Crédito,Aprovado,254.21,2.0,False,Não se aplica,39.172398926058754,True,True,>30%,True,False,500-1000,59.049245292137186,0.0,39.172398926058754,40.95075470786282,False,2023,5,2023-05,254.21,620.77,162.8
ORD-041270,CLI-11830,SKU-01980,2023-05-27 18:37:17,Orgânico,Moda,Saia Artesanal Bege,5.0,204.02,1020.1,0.0,1020.1,452.95,0.0,PIX,Aprovado,567.15,4.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,44.402509557886475,0.0,0.0,55.59749044211352,False,2023,5,2023-05,567.15,1020.1,162.8
ORD-051818,CLI-06160,SKU-00069,2023-05-27 18:38:49,Orgânico,Lifestyle,Kit Chá Artesanal Vermelho,5.0,192.24,961.2,0.0,961.2,420.22,0.0,PIX,Aprovado,540.98,14.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,43.71826883062838,0.0,0.0,56.28173116937162,False,2023,5,2023-05,540.98,961.2,162.8
